elapsed_s,board_c,ambient_c,target_c,duty_pct,state,stage,session:reflow
121,180.1,105.8,200.0,0.0,Soak,Soak
122,180.6,106.3,200.0,0.0,Soak,Soak
123,181.1,106.8,200.0,0.0,Soak,Soak
124,181.7,107.1,200.0,0.0,Soak,Soak
125,182.2,107.2,200.0,0.0,Soak,Soak
126,182.8,107.6,200.0,0.0,Soak,Soak
127,183.4,108.2,200.0,0.0,Soak,Soak
128,183.9,108.5,200.0,0.0,Soak,Soak
129,184.1,108.7,200.0,0.0,Soak,Soak
130,184.7,109.2,200.0,0.0,Soak,Soak
131,185.2,109.7,200.0,0.0,Soak,Soak
132,185.6,109.9,200.0,0.0,Soak,Soak
133,185.9,110.1,200.0,0.0,Soak,Soak
134,186.1,110.4,200.0,0.2,Soak,Soak
135,186.4,110.9,200.0,0.0,Soak,Soak
136,186.8,111.2,200.0,0.0,Soak,Soak
137,187.2,111.4,200.0,0.0,Soak,Soak
138,187.6,111.8,200.0,0.0,Soak,Soak
139,187.9,112.1,200.0,0.0,Soak,Soak
140,188.0,112.2,200.0,0.0,Soak,Soak
141,188.3,112.5,200.0,0.0,Soak,Soak
142,188.8,112.8,200.0,0.0,Soak,Soak
143,188.9,112.9,200.0,0.0,Soak,Soak
144,189.0,113.2,200.0,0.0,Soak,Soak
145,189.1,113.6,200.0,0.0,Soak,Soak
146,189.2,113.9,200.0,18.9,Soak,Soak
147,189.4,113.9,200.0,0.0,Soak,Soak
148,189.6,114.2,200.0,0.0,Soak,Soak
149,189.9,114.4,200.0,0.0,Soak,Soak
150,190.1,114.6,200.0,0.0,Soak,Soak
151,190.2,115.0,200.0,18.7,Soak,Soak
152,190.3,115.1,235.0,100.0,Ramp,Reflow
153,190.6,115.1,235.0,100.0,Ramp,Reflow
154,190.6,115.4,235.0,100.0,Ramp,Reflow
155,190.6,115.8,235.0,100.0,Ramp,Reflow
156,190.9,116.0,235.0,100.0,Ramp,Reflow
157,191.2,116.0,235.0,100.0,Ramp,Reflow
158,191.4,116.4,235.0,100.0,Ramp,Reflow
159,191.6,116.8,235.0,100.0,Ramp,Reflow
160,192.0,116.9,235.0,100.0,Ramp,Reflow
161,192.3,117.2,235.0,100.0,Ramp,Reflow
162,192.8,117.4,235.0,75.0,Ramp,Reflow
163,193.2,117.6,235.0,75.0,Ramp,Reflow
164,193.8,117.9,235.0,75.0,Ramp,Reflow
165,194.4,118.2,235.0,75.0,Ramp,Reflow
166,195.1,118.6,235.0,75.0,Ramp,Reflow
167,195.5,118.8,235.0,75.0,Ramp,Reflow
168,196.0,119.1,235.0,75.0,Ramp,Reflow
169,196.6,119.6,235.0,75.0,Ramp,Reflow
170,196.9,119.9,235.0,75.0,Ramp,Reflow
171,197.5,120.3,235.0,75.0,Ramp,Reflow
172,198.1,120.8,235.0,75.0,Ramp,Reflow
173,198.6,120.9,235.0,75.0,Ramp,Reflow
174,199.2,121.4,235.0,75.0,Ramp,Reflow
175,199.9,122.1,235.0,75.0,Ramp,Reflow
176,200.7,122.5,235.0,75.0,Ramp,Reflow
177,201.4,122.6,235.0,75.0,Ramp,Reflow
178,202.1,123.0,235.0,75.0,Ramp,Reflow
179,202.6,123.5,235.0,75.0,Ramp,Reflow
180,203.4,123.8,235.0,75.0,Ramp,Reflow
181,204.1,124.3,235.0,75.0,Ramp,Reflow
182,204.7,125.0,235.0,75.0,Ramp,Reflow
183,205.4,125.3,235.0,75.0,Ramp,Reflow
184,205.9,125.7,235.0,75.0,Ramp,Reflow
185,206.5,126.2,235.0,75.0,Ramp,Reflow
186,207.6,126.7,235.0,75.0,Ramp,Reflow
187,208.5,127.2,235.0,75.0,Ramp,Reflow
188,209.2,127.6,235.0,75.0,Ramp,Reflow
189,210.0,128.2,235.0,75.0,Ramp,Reflow
190,210.7,128.8,235.0,75.0,Ramp,Reflow
191,211.6,129.1,235.0,75.0,Ramp,Reflow
192,212.4,129.7,235.0,75.0,Ramp,Reflow
193,213.2,130.2,235.0,75.0,Ramp,Reflow
194,213.9,130.6,235.0,75.0,Ramp,Reflow
195,214.8,131.2,235.0,75.0,Ramp,Reflow
196,215.9,131.8,235.0,75.0,Ramp,Reflow
197,217.1,132.2,235.0,75.0,Ramp,Reflow
198,217.8,132.8,235.0,75.0,Ramp,Reflow
199,218.6,133.4,235.0,75.0,Ramp,Reflow
200,219.6,134.1,235.0,75.0,Ramp,Reflow
201,220.6,134.6,235.0,50.0,Ramp,Reflow
202,221.7,135.1,235.0,50.0,Ramp,Reflow
203,222.7,135.6,235.0,50.0,Ramp,Reflow
204,223.6,136.0,235.0,50.0,Ramp,Reflow
205,224.3,136.6,235.0,50.0,Ramp,Reflow
206,224.9,137.2,235.0,50.0,Ramp,Reflow
207,225.8,137.8,235.0,50.0,Ramp,Reflow
208,226.8,138.3,235.0,50.0,Ramp,Reflow
209,227.6,138.8,235.0,50.0,Ramp,Reflow
210,228.2,139.3,235.0,50.0,Ramp,Reflow
211,228.8,139.7,235.0,50.0,Ramp,Reflow
212,229.8,140.2,235.0,50.0,Ramp,Reflow
213,230.7,140.9,235.0,0.0,Ramp,Reflow
214,231.3,141.6,235.0,0.0,Ramp,Reflow
215,231.9,142.0,235.0,0.0,Ramp,Reflow
216,232.7,142.4,235.0,0.0,Ramp,Reflow
217,233.4,142.8,235.0,0.0,Ramp,Reflow
218,234.1,143.3,235.0,0.0,Ramp,Reflow
219,234.7,143.8,235.0,2.6,Peak,Peak
220,235.2,144.2,235.0,0.0,Peak,Peak
221,235.8,144.8,235.0,0.0,Peak,Peak
222,236.4,145.1,235.0,0.0,Peak,Peak
223,236.8,145.5,235.0,0.0,Peak,Peak
224,237.2,146.1,235.0,0.0,Peak,Peak
225,237.7,146.4,235.0,0.0,Peak,Peak
226,238.0,146.4,235.0,0.0,Peak,Peak
227,238.4,146.8,235.0,0.0,Peak,Peak
228,239.0,147.4,235.0,0.0,Peak,Peak
229,239.2,147.7,50.0,0.0,Cooling,Cool
230,239.4,148.0,50.0,0.0,Cooling,Cool
231,239.7,148.4,50.0,0.0,Cooling,Cool
232,239.1,148.8,50.0,0.0,Cooling,Cool
233,237.0,149.0,50.0,0.0,Cooling,Cool
234,234.4,148.9,50.0,0.0,Cooling,Cool
235,232.1,148.9,50.0,0.0,Cooling,Cool
236,230.0,148.7,50.0,0.0,Cooling,Cool
237,228.2,148.4,50.0,0.0,Cooling,Cool
238,227.1,148.2,50.0,0.0,Cooling,Cool
239,225.9,147.9,50.0,0.0,Cooling,Cool
240,224.8,147.7,50.0,0.0,Cooling,Cool
241,224.1,147.5,50.0,0.0,Cooling,Cool
242,223.4,147.2,50.0,0.0,Cooling,Cool
243,222.4,146.8,50.0,0.0,Cooling,Cool
244,221.4,146.6,50.0,0.0,Cooling,Cool
245,220.4,146.4,50.0,0.0,Cooling,Cool
246,219.6,146.0,50.0,0.0,Cooling,Cool
247,218.6,145.7,50.0,0.0,Cooling,Cool
248,217.4,145.5,50.0,0.0,Cooling,Cool
249,216.5,145.2,50.0,0.0,Cooling,Cool
250,215.8,145.0,50.0,0.0,Cooling,Cool
251,214.9,144.8,50.0,0.0,Cooling,Cool
252,214.0,144.5,50.0,0.0,Cooling,Cool
253,213.2,144.2,50.0,0.0,Cooling,Cool
254,212.2,143.8,50.0,0.0,Cooling,Cool
255,211.2,143.6,50.0,0.0,Cooling,Cool
256,210.2,143.4,50.0,0.0,Cooling,Cool
257,209.2,143.0,50.0,0.0,Cooling,Cool
258,208.4,142.7,50.0,0.0,Cooling,Cool
259,207.6,142.3,50.0,0.0,Cooling,Cool
260,206.6,142.0,50.0,0.0,Cooling,Cool
261,205.6,141.8,50.0,0.0,Cooling,Cool
262,204.9,141.6,50.0,0.0,Cooling,Cool
263,204.2,141.6,50.0,0.0,Cooling,Cool
264,203.4,141.2,50.0,0.0,Cooling,Cool
265,202.3,140.8,50.0,0.0,Cooling,Cool
266,201.4,140.6,50.0,0.0,Cooling,Cool
267,200.6,140.2,50.0,0.0,Cooling,Cool
